x,y,cw,cbh,ht,output,id
623,107.2,3.4,5.2,12.1,.TRUE.,TREE452
623,235.6,1.6,3,6.3,.TRUE.,TREE453
623.2,131.7,3.6,5.4,12.5,.TRUE.,TREE454
623.3,217,2.8,2.8,10.1,.TRUE.,TREE455
623.4,166.8,5,7.1,16.9,.TRUE.,TREE456
623.4,251.4,2.2,3.7,8.1,.TRUE.,TREE457
623.4,285.6,1.8,2.3,5.2,.TRUE.,TREE458
623.5,137.5,3.8,9.6,15,.TRUE.,TREE459
623.5,292.2,2.8,4.5,10.2,.TRUE.,TREE460
623.6,187.6,6.2,8.3,16,.TRUE.,TREE461
623.7,288.4,3.8,5.6,13.1,.TRUE.,TREE462
623.7,148.4,11.3,9.3,19.9,.TRUE.,TREE463
623.8,224.9,1.2,5.2,8.8,.TRUE.,TREE464
624,250.5,3.5,5.3,12.2,.TRUE.,TREE465
624,158.3,3.7,5.5,12.8,.TRUE.,TREE466
624,207.1,3.5,9.6,18.8,.TRUE.,TREE467
624.1,282.4,1.3,1.4,4.1,.TRUE.,TREE468
624.1,189.9,3.9,10.5,16.6,.TRUE.,TREE469
624.1,182.2,4.9,7.1,16.8,.TRUE.,TREE470
624.1,265.9,5.3,8.3,14.5,.TRUE.,TREE471
624.2,160.2,3.1,4.8,11,.TRUE.,TREE472
624.2,225.9,1.4,2.8,5.8,.TRUE.,TREE473
624.2,167.2,1.8,3.3,7,.TRUE.,TREE474
624.3,287.4,2.1,3,7.7,.TRUE.,TREE475
624.3,154.9,1,0.5,4.2,.TRUE.,TREE476
624.5,211,2.3,2.1,4.8,.TRUE.,TREE477
624.7,228.4,4.2,6.1,14.3,.TRUE.,TREE478
624.7,247.8,2.6,4.2,9.3,.TRUE.,TREE479
624.8,271.8,1.8,1.5,6.8,.TRUE.,TREE480
624.8,124,2.5,9.4,16.7,.TRUE.,TREE481
624.8,159.3,2.1,3.6,7.8,.TRUE.,TREE482
624.9,203.8,4.7,6.8,15.9,.TRUE.,TREE483
624.9,189.8,2,3.5,7.7,.TRUE.,TREE484
625,159.3,1.2,2.5,5,.TRUE.,TREE485
625,125,7.9,9.1,18.4,.TRUE.,TREE486
625.1,168.9,1.6,3.1,6.4,.TRUE.,TREE487
625.1,220.3,1.9,1.6,7,.TRUE.,TREE488
625.2,242.9,2.3,3.9,8.5,.TRUE.,TREE489
625.2,262.8,2.2,3.7,8.2,.TRUE.,TREE490
625.2,270.1,3.7,7.9,12.8,.TRUE.,TREE491
625.3,167.4,4.9,7.1,16.8,.TRUE.,TREE492
625.4,138.7,1.9,3.8,8.4,.TRUE.,TREE493
625.4,294.3,2.6,9.1,15.5,.TRUE.,TREE494
625.4,172.4,4.2,6.1,14.3,.TRUE.,TREE495
625.5,284.5,3.5,5.3,12.2,.TRUE.,TREE496
625.5,201.7,3.9,5.8,13.5,.TRUE.,TREE497
625.6,126.4,2.2,2.3,3.4,.TRUE.,TREE498
625.7,214.8,5.2,7.3,17.4,.TRUE.,TREE499
625.7,267.6,1.9,3.4,7.3,.TRUE.,TREE500
625.7,181.2,3.6,5.5,12.6,.TRUE.,TREE501
625.7,245.4,4.7,6.8,15.9,.TRUE.,TREE502
625.7,176.1,3.4,5.1,11.8,.TRUE.,TREE503
625.9,262.1,1.6,3.1,6.4,.TRUE.,TREE504
626,237.5,2.3,3.9,8.5,.TRUE.,TREE505
626.1,191.9,1.8,3.2,6.9,.TRUE.,TREE506
626.1,230.7,2.6,4.2,9.3,.TRUE.,TREE507
626.1,296.2,3.5,5.4,12.4,.TRUE.,TREE508
626.2,159.4,1.1,2.1,5.7,.TRUE.,TREE509
626.2,126.3,4.1,4.9,10.6,.TRUE.,TREE510
626.3,280.7,1.3,5.1,13.1,.TRUE.,TREE511
626.3,226,2,5.8,10,.TRUE.,TREE512
626.5,136.8,3.8,5.6,13.1,.TRUE.,TREE513
626.5,166.8,2.6,4.3,9.6,.TRUE.,TREE514
626.5,150.7,7.8,6.6,18.6,.TRUE.,TREE515
626.5,111.5,5.5,7.7,18.4,.TRUE.,TREE516
626.5,138.9,5.9,11.6,18.7,.TRUE.,TREE517
626.5,184.7,2.4,4,8.9,.TRUE.,TREE518
626.6,187.1,3,4.7,10.6,.TRUE.,TREE519
626.6,157.9,2.6,4.2,9.3,.TRUE.,TREE520
626.6,293.5,4.3,4.6,14.6,.TRUE.,TREE521
626.6,224.6,2.6,4.2,9.3,.TRUE.,TREE522
626.8,202.3,2.1,3.6,7.9,.TRUE.,TREE523
626.8,230.5,3.1,4.8,11,.TRUE.,TREE524
626.8,191.2,1.4,2.8,5.8,.TRUE.,TREE525
626.9,209.8,5.7,8,19.3,.TRUE.,TREE526
626.9,186.4,5.8,11.5,18,.TRUE.,TREE527
627.1,161.8,1.6,3.1,6.4,.TRUE.,TREE528
627.1,235.2,4.9,7.6,16.9,.TRUE.,TREE529
627.1,193.7,2,2.4,8.9,.TRUE.,TREE530
627.2,189.6,3.5,5.3,12.2,.TRUE.,TREE531
627.2,129.4,2,3.4,7.4,.TRUE.,TREE532
627.2,174.8,1.9,3.4,7.3,.TRUE.,TREE533
627.3,175.9,3.8,5.6,13.1,.TRUE.,TREE534
627.3,105,3.5,5.3,12.2,.TRUE.,TREE535
627.3,160.5,1.6,2.5,6,.TRUE.,TREE536
627.3,217.5,2.5,5,10.9,.TRUE.,TREE537
627.3,271.6,1.4,2.8,5.7,.TRUE.,TREE538
627.4,202.7,5,8.1,17.9,.TRUE.,TREE539
627.4,190.1,2.8,4.5,10.2,.TRUE.,TREE540
627.5,174.4,3.4,5.1,11.8,.TRUE.,TREE541
627.5,135.5,3.9,5.8,13.5,.TRUE.,TREE542
627.5,257.7,5.4,7.7,18.3,.TRUE.,TREE543
627.5,206.6,4.8,6.9,16.3,.TRUE.,TREE544
627.6,140.9,2.1,3.4,7.5,.TRUE.,TREE545
627.6,221.1,5.5,9.7,18.4,.TRUE.,TREE546
627.6,261.8,4.6,7,11.9,.TRUE.,TREE547
627.7,254,2.4,3.9,8.7,.TRUE.,TREE548
627.8,274.1,1,0.6,4.3,.TRUE.,TREE549
627.8,115.3,2.2,3.7,8.1,.TRUE.,TREE550
627.9,271.6,2.3,2.2,4,.TRUE.,TREE551
627.9,240.8,1.8,3.2,6.9,.TRUE.,TREE552
627.9,160.3,3,4.7,10.8,.TRUE.,TREE553
627.9,252.3,1.8,3.2,6.9,.TRUE.,TREE554
628,169.5,1.4,2.7,5.6,.TRUE.,TREE555
628,189.1,2.4,4,8.9,.TRUE.,TREE556
628,128.3,7.6,10.2,18.1,.TRUE.,TREE557
628,269.4,2.2,3.7,8.1,.TRUE.,TREE558
628,259.9,1.4,2.7,5.6,.TRUE.,TREE559
628,188.1,3.4,5.1,11.8,.TRUE.,TREE560
628,254.1,1,2.3,4.5,.TRUE.,TREE561
628,187.2,5.1,10.7,17.6,.TRUE.,TREE562
628.1,222,6.7,10.5,17.1,.TRUE.,TREE563
628.2,231.9,1.8,8.2,11.8,.TRUE.,TREE564
628.2,226,1.7,3.2,6.7,.TRUE.,TREE565
628.2,283.9,1.3,2.6,5.2,.TRUE.,TREE566
628.2,270.1,5.8,8,16,.TRUE.,TREE567
628.4,168.6,1.6,7.4,13.2,.TRUE.,TREE568
628.5,233.1,2.6,2.7,8.1,.TRUE.,TREE569
628.5,212.4,3.7,3.9,12.9,.TRUE.,TREE570
628.6,281.8,4.3,6.7,15.7,.TRUE.,TREE571
628.6,254.6,1,2.3,4.5,.TRUE.,TREE572
628.6,224.3,2.2,3.8,8.3,.TRUE.,TREE573
628.6,114.9,1.5,3.9,7.8,.TRUE.,TREE574
628.8,131,4.6,6.7,15.8,.TRUE.,TREE575
628.8,208.6,2.3,2.5,8.7,.TRUE.,TREE576
628.8,163.2,4.3,6.3,14.9,.TRUE.,TREE577
628.8,237.2,4.5,7.6,15.5,.TRUE.,TREE578
628.9,239.2,3.2,5,11.4,.TRUE.,TREE579
629,239.7,3.1,4.8,11,.TRUE.,TREE580
629,218.7,1.6,3.1,6.4,.TRUE.,TREE581
629,218.4,2.7,3.8,8.3,.TRUE.,TREE582
629.1,206.6,4.9,7.1,16.8,.TRUE.,TREE583
629.1,109.8,3.5,5.3,12.2,.TRUE.,TREE584
629.1,183.1,4.7,8.1,15.4,.TRUE.,TREE585
629.1,247.6,4.6,7.3,15.8,.TRUE.,TREE586
629.1,220,5,10.6,16.6,.TRUE.,TREE587
629.2,223.5,2.4,3.9,8.7,.TRUE.,TREE588
629.3,286.3,3.1,4.8,11,.TRUE.,TREE589
629.3,211.7,3.4,5.1,11.8,.TRUE.,TREE590
629.4,119.2,4.4,6.4,15.1,.TRUE.,TREE591
629.4,176.6,3.9,5.8,13.5,.TRUE.,TREE592
629.4,159.8,2,3.4,7.4,.TRUE.,TREE593
629.4,121.8,8.8,9.4,19.7,.TRUE.,TREE594
629.5,185.6,1.8,3.2,6.9,.TRUE.,TREE595
629.5,202.3,2.3,3.8,8.4,.TRUE.,TREE596
629.6,236.3,2.1,3.6,7.8,.TRUE.,TREE597
629.6,253.9,3.9,9.6,14.9,.TRUE.,TREE598
629.7,257.8,2.8,4.5,10.2,.TRUE.,TREE599
629.7,191.9,3.4,5.1,11.8,.TRUE.,TREE600
629.7,183.8,1.7,3.1,6.5,.TRUE.,TREE601
629.9,225.1,2.8,4.5,10.2,.TRUE.,TREE602
630,280.3,1.4,2.8,5.7,.TRUE.,TREE603
630,146.5,3.2,5,11.4,.TRUE.,TREE604
630,130.2,2.7,4.3,9.8,.TRUE.,TREE605
630,298.6,3.4,5.1,11.8,.TRUE.,TREE606
630,184.6,1.1,2.3,4.6,.TRUE.,TREE607
630.1,174.2,3.6,5.5,12.6,.TRUE.,TREE608
630.1,221.7,4.2,5.4,14.6,.TRUE.,TREE609
630.1,182,2.3,2.4,5.2,.TRUE.,TREE610
630.2,119.4,2.3,3.9,8.5,.TRUE.,TREE611
630.2,170.8,3.6,5.5,12.7,.TRUE.,TREE612
630.3,284.5,3.8,5.7,13.3,.TRUE.,TREE613
630.3,200.8,5.4,7.7,18.3,.TRUE.,TREE614
630.3,134.8,4.3,6.3,14.7,.TRUE.,TREE615
630.4,191.7,4.2,6.1,14.3,.TRUE.,TREE616
630.4,172.7,3.1,4.8,11,.TRUE.,TREE617
630.4,113.5,3.6,5.5,12.6,.TRUE.,TREE618
630.4,190.7,3.1,4.8,11,.TRUE.,TREE619
630.6,257.1,3.8,5.6,13.1,.TRUE.,TREE620
630.7,292.9,3.9,1.6,18.5,.TRUE.,TREE621
630.8,215.5,1.5,2.9,6,.TRUE.,TREE622
630.8,105,5.5,7.7,18.4,.TRUE.,TREE623
630.8,186.4,3.9,5.8,13.6,.TRUE.,TREE624
630.9,125.5,2.6,4.3,9.5,.TRUE.,TREE625
630.9,199.4,2.7,0.6,7.5,.TRUE.,TREE626
631.1,180.4,3.4,5.1,11.8,.TRUE.,TREE627
631.1,255.9,1.2,2.5,5,.TRUE.,TREE628
631.1,220.2,2.6,9.8,17.5,.TRUE.,TREE629
631.2,283.6,2,3.5,7.5,.TRUE.,TREE630
631.5,216.7,3.4,10.2,17.4,.TRUE.,TREE631
631.5,236.8,3.8,5.6,13.1,.TRUE.,TREE632
631.6,217.1,4.7,11.1,19.1,.TRUE.,TREE633
631.6,207.5,3.6,5.5,12.6,.TRUE.,TREE634
631.6,238.5,3.6,5.5,12.6,.TRUE.,TREE635
631.6,127.7,0.9,1.3,4,.TRUE.,TREE636
631.7,106.9,1.5,2.9,6,.TRUE.,TREE637
631.7,281.2,2.9,4.6,10.4,.TRUE.,TREE638
631.8,189.2,1.8,3.2,6.9,.TRUE.,TREE639
631.8,278.2,4.5,9.2,19.8,.TRUE.,TREE640
631.9,139.8,2.8,4.5,10.2,.TRUE.,TREE641
631.9,160.4,4,7.9,19.4,.TRUE.,TREE642
632,277.4,4.7,8.9,10.7,.TRUE.,TREE643
632,264.7,4.2,6.2,12.5,.TRUE.,TREE644
632.1,258.2,1.5,2.9,6,.TRUE.,TREE645
632.4,228.3,5.8,9.8,18.2,.TRUE.,TREE646
632.5,276,2.3,2.2,8.4,.TRUE.,TREE647
632.5,248,3,4.7,10.7,.TRUE.,TREE648
632.6,117.8,2.2,4.9,9.7,.TRUE.,TREE649
632.7,225.8,2.4,4,8.9,.TRUE.,TREE650
632.7,146.9,4.2,6.1,14.3,.TRUE.,TREE651
632.7,126,1.6,3,6.4,.TRUE.,TREE652
632.7,126,1.2,2.5,5,.TRUE.,TREE653
632.8,121,1.2,3.3,6.6,.TRUE.,TREE654
632.9,283.8,1.3,2.6,5.4,.TRUE.,TREE655
632.9,154.7,6.9,9.4,18.5,.TRUE.,TREE656
632.9,161.5,1.5,2.9,6,.TRUE.,TREE657
632.9,220.1,1.6,3.1,6.4,.TRUE.,TREE658
633,286.1,1.5,2.9,6,.TRUE.,TREE659
633.1,125.5,1.6,3.1,6.4,.TRUE.,TREE660
633.2,138.4,2.5,4.1,9.1,.TRUE.,TREE661
633.2,265.1,1.6,3.1,6.4,.TRUE.,TREE662
633.4,225.7,2.7,6.3,11,.TRUE.,TREE663
633.4,189.8,2.8,4.5,10.2,.TRUE.,TREE664
633.4,166.4,1,0.6,4.3,.TRUE.,TREE665
633.4,254,3.1,4.8,11,.TRUE.,TREE666
633.5,274.3,4.2,8.4,17.3,.TRUE.,TREE667
633.6,299.3,3.1,3.1,10.9,.TRUE.,TREE668
633.6,252.7,5.3,7.8,13.2,.TRUE.,TREE669
633.6,268.3,3.7,6.4,19,.TRUE.,TREE670
633.6,283.9,4,6,13.9,.TRUE.,TREE671
633.7,159.2,2.4,2.9,9.2,.TRUE.,TREE672
633.7,132.4,2.2,3.7,8.1,.TRUE.,TREE673
633.7,238.6,3.8,5.6,13.1,.TRUE.,TREE674
633.7,278,2.6,4.2,9.3,.TRUE.,TREE675
633.8,199.8,1.5,2.9,6,.TRUE.,TREE676
633.8,199.7,1.4,2.7,5.6,.TRUE.,TREE677
633.8,264.9,6.3,9.8,18.5,.TRUE.,TREE678
633.9,138.2,3.4,5.1,11.8,.TRUE.,TREE679
633.9,201.9,3.7,5.5,12.8,.TRUE.,TREE680
633.9,271.3,3.1,5.8,11.7,.TRUE.,TREE681
633.9,188.3,1.1,2.4,4.9,.TRUE.,TREE682
633.9,201.9,3.2,1.2,7.4,.TRUE.,TREE683
634,167.1,5.5,7.7,18.4,.TRUE.,TREE684
634,260.7,3,4.7,10.6,.TRUE.,TREE685
634,214.4,4.8,6.9,16.3,.TRUE.,TREE686
634.1,245.7,4,6,13.9,.TRUE.,TREE687
634.2,118.7,2,3.5,7.7,.TRUE.,TREE688
634.2,132.4,2.4,4,8.9,.TRUE.,TREE689
634.2,281.2,3.6,5.5,12.6,.TRUE.,TREE690
634.3,188.6,1.8,3.3,7,.TRUE.,TREE691
634.3,186.6,2.8,4.5,10.2,.TRUE.,TREE692
634.3,255.4,5.2,7.3,17.4,.TRUE.,TREE693
634.4,130.2,1.5,2.9,6,.TRUE.,TREE694
634.5,212.3,3.7,7.7,13.7,.TRUE.,TREE695
634.5,130.1,1.8,3.2,6.9,.TRUE.,TREE696
634.5,115.7,3.5,5.3,12.2,.TRUE.,TREE697
634.5,296.1,3.1,11.3,17.4,.TRUE.,TREE698
634.6,166.6,3,4.7,10.6,.TRUE.,TREE699
634.7,191,4.2,6.1,14.3,.TRUE.,TREE700
634.7,202.1,3.3,5,11.5,.TRUE.,TREE701
634.8,156.9,4.4,8.2,21.4,.TRUE.,TREE702
634.9,120.4,4.4,5.6,15.3,.TRUE.,TREE703
634.9,190.5,4.2,6.2,14.5,.TRUE.,TREE704
635,243,2.3,3.9,8.5,.TRUE.,TREE705
635.1,288.7,5.1,10.6,18.8,.TRUE.,TREE706
635.1,130.8,2.3,3.9,8.5,.TRUE.,TREE707
635.3,122.2,5.2,10,14.8,.TRUE.,TREE708
635.3,266.3,2.4,4,8.9,.TRUE.,TREE709
635.3,227.5,3.4,5.1,11.8,.TRUE.,TREE710
635.4,262.7,1.5,2.9,6,.TRUE.,TREE711
635.4,213.6,2.5,8.8,13.5,.TRUE.,TREE712
635.4,127,4.4,6.4,15.1,.TRUE.,TREE713
635.5,133.2,3,4.7,10.7,.TRUE.,TREE714
635.5,211.9,2.2,8.4,13.2,.TRUE.,TREE715
635.6,152.7,1.8,2.8,10.5,.TRUE.,TREE716
635.8,207,2,3.5,7.7,.TRUE.,TREE717
635.9,269.7,3.6,5.5,12.6,.TRUE.,TREE718
636,158.8,1.9,3.4,7.3,.TRUE.,TREE719
636,214.1,3.5,5.3,12.2,.TRUE.,TREE720
636,135.9,2.8,4.5,10.2,.TRUE.,TREE721
636,157.6,2.1,3.6,7.9,.TRUE.,TREE722
636.1,102.5,6.7,6.5,15.8,.TRUE.,TREE723
636.1,296.9,3.2,3.3,11.3,.TRUE.,TREE724
636.3,213.9,1.9,3.4,7.3,.TRUE.,TREE725
636.3,246.8,3.6,5.5,12.6,.TRUE.,TREE726
636.3,224.3,3.1,4.8,11,.TRUE.,TREE727
636.4,266.2,3.8,5.7,13.3,.TRUE.,TREE728
636.4,159.8,5.4,11.3,20.7,.TRUE.,TREE729
636.4,206.6,2.4,4,8.9,.TRUE.,TREE730
636.4,106.9,2.5,8.1,10.3,.TRUE.,TREE731
636.5,224.3,4.7,6.8,15.9,.TRUE.,TREE732
636.5,232.6,4.4,6.4,15.1,.TRUE.,TREE733
636.6,199.8,1.6,0.8,4.1,.TRUE.,TREE734
636.6,206.4,3.4,5.1,11.8,.TRUE.,TREE735
636.6,157.6,2.8,5.3,12.2,.TRUE.,TREE736
636.6,133.1,1.7,3.2,6.7,.TRUE.,TREE737
636.7,268,2.4,4,8.8,.TRUE.,TREE738
636.7,118.5,4.9,7.1,16.8,.TRUE.,TREE739
636.7,132.8,2.1,3.6,7.8,.TRUE.,TREE740
636.8,247.7,4.2,6.1,14.3,.TRUE.,TREE741
636.8,217.9,3,4.7,10.7,.TRUE.,TREE742
636.8,168.5,3.9,5.8,13.5,.TRUE.,TREE743
636.9,156.7,3.5,7.8,20,.TRUE.,TREE744
637,129.9,3.1,4.8,11,.TRUE.,TREE745
637,113.7,1.3,2.6,5.2,.TRUE.,TREE746
637,118.3,1.9,3.4,7.3,.TRUE.,TREE747
637,150.4,2.4,3.9,8.7,.TRUE.,TREE748
637,256.3,1.6,3,6.2,.TRUE.,TREE749
637.1,177.9,6.7,5.6,18.7,.TRUE.,TREE750
637.1,133.3,2.4,4,8.9,.TRUE.,TREE751
637.1,200.1,1.5,2.8,5.9,.TRUE.,TREE752
637.2,212.1,2.3,5.7,11,.TRUE.,TREE753
637.3,110.4,1.3,0.6,1.9,.TRUE.,TREE754
637.4,231.3,3.3,5.1,11.6,.TRUE.,TREE755
637.4,261.1,2.6,4.2,9.3,.TRUE.,TREE756
637.4,234.4,2.7,4.3,9.8,.TRUE.,TREE757
637.5,270.9,5.3,5.8,17.8,.TRUE.,TREE758
637.6,122.8,3.3,5.2,13,.TRUE.,TREE759
637.8,199.9,1.2,1.6,5.8,.TRUE.,TREE760
637.8,147.1,9.7,8.1,17.9,.TRUE.,TREE761
637.8,225.6,2.7,4.3,9.8,.TRUE.,TREE762
638,242.9,3.1,4.8,11,.TRUE.,TREE763
638,258.7,4,4.3,13.8,.TRUE.,TREE764
638.1,107,1.1,0.7,4.7,.TRUE.,TREE765
638.1,235.8,4.2,6.1,14.3,.TRUE.,TREE766
638.2,185.6,3.3,5.1,11.6,.TRUE.,TREE767
638.2,113.1,3.9,5.8,13.5,.TRUE.,TREE768
638.2,260.9,7.2,11,17.4,.TRUE.,TREE769
638.2,225.5,3.1,4.8,11,.TRUE.,TREE770
638.3,224.3,2.4,4,8.9,.TRUE.,TREE771
638.3,104.4,1.4,2.7,5.5,.TRUE.,TREE772
638.3,186.2,2.5,4.1,9.2,.TRUE.,TREE773
638.4,245.1,3.4,5.1,11.8,.TRUE.,TREE774
638.4,209.9,2.7,4.3,9.8,.TRUE.,TREE775
638.5,223,4.2,6.1,14.3,.TRUE.,TREE776
638.6,297.1,3.9,5.8,13.5,.TRUE.,TREE777
638.7,269.3,5.4,5.9,18.1,.TRUE.,TREE778
638.7,136.5,2.1,3.6,7.9,.TRUE.,TREE779
638.9,289.6,1.8,6.6,13.9,.TRUE.,TREE780
639,289.7,2.2,3.7,8.1,.TRUE.,TREE781
639,278.5,3.9,5.2,17.3,.TRUE.,TREE782
639.1,254.7,2.7,7.8,13.3,.TRUE.,TREE783
639.1,243.9,1.9,3.4,7.3,.TRUE.,TREE784
639.2,253.4,1.7,3.1,6.7,.TRUE.,TREE785
639.2,226.3,2.6,4.2,9.3,.TRUE.,TREE786
639.3,109.2,7.9,8,16.7,.TRUE.,TREE787
639.3,292.8,4.2,6.1,14.3,.TRUE.,TREE788
639.4,120.7,2,3.5,7.7,.TRUE.,TREE789
639.4,235.5,2.4,4,8.9,.TRUE.,TREE790
639.5,199.3,8,5.8,17.3,.TRUE.,TREE791
639.6,224.1,2.6,4.2,9.3,.TRUE.,TREE792
639.7,214.2,2.4,4,8.8,.TRUE.,TREE793
639.7,216.3,2.3,3.9,8.5,.TRUE.,TREE794
639.8,229.7,3.2,5,11.4,.TRUE.,TREE795
639.8,232,3.1,4.8,11,.TRUE.,TREE796
639.8,187.4,1.2,1.7,4.8,.TRUE.,TREE797
639.8,260.7,1.2,3.6,3.9,.TRUE.,TREE798
640,269.5,2.8,4.5,10.2,.TRUE.,TREE799
640,260.4,7.6,12.7,18.9,.TRUE.,TREE800
640.1,212.9,2.4,3.9,8.7,.TRUE.,TREE801
640.2,281.9,2.6,4.2,9.3,.TRUE.,TREE802
640.2,142.6,4.4,6.4,15.1,.TRUE.,TREE803
640.2,133.4,3.2,5,11.4,.TRUE.,TREE804
640.2,296.2,1.9,3.4,7.3,.TRUE.,TREE805
640.3,143.6,4.3,6.3,14.7,.TRUE.,TREE806
640.4,117.7,2.8,5.2,11.3,.TRUE.,TREE807
640.4,217,3,4.8,10.8,.TRUE.,TREE808
640.5,265.1,1.8,3.2,6.9,.TRUE.,TREE809
640.6,234.5,2.6,4.2,9.3,.TRUE.,TREE810
640.7,165.3,5.1,7.2,17.2,.TRUE.,TREE811
640.7,186,9,6.3,17.7,.TRUE.,TREE812
640.8,116.8,3.2,3.3,11.3,.TRUE.,TREE813
640.9,133.5,3.4,5.1,11.8,.TRUE.,TREE814
640.9,139.9,2.5,4.1,9.1,.TRUE.,TREE815
640.9,135.1,2.8,4.5,10.2,.TRUE.,TREE816
640.9,298.8,4.8,5.2,16.3,.TRUE.,TREE817
640.9,296.7,2.3,3.9,8.5,.TRUE.,TREE818
640.9,211.8,3.1,4.8,11,.TRUE.,TREE819
641,268.7,3.6,5.5,12.6,.TRUE.,TREE820
641,203.6,1.5,2.8,5.9,.TRUE.,TREE821
641.3,137,2.2,3.7,8.1,.TRUE.,TREE822
641.4,244.2,1.7,3.1,6.6,.TRUE.,TREE823
641.5,171.5,4.6,6.6,15.6,.TRUE.,TREE824
641.6,204.8,1.2,2.5,5,.TRUE.,TREE825
641.6,102.6,6.1,9.8,17.1,.TRUE.,TREE826
641.7,255.4,5.8,10.2,13.2,.TRUE.,TREE827
641.8,213.2,2.9,4.6,10.5,.TRUE.,TREE828
641.8,152.3,2.8,4.5,10.2,.TRUE.,TREE829
641.8,286,4.5,6.5,15.4,.TRUE.,TREE830
641.9,208,2.2,4.3,10.1,.TRUE.,TREE831
642,236.3,2.6,4.2,9.3,.TRUE.,TREE832
642,179.9,1.6,3,6.2,.TRUE.,TREE833
642.1,290.1,2.1,3.6,7.8,.TRUE.,TREE834
642.1,267.6,3.6,5.5,12.6,.TRUE.,TREE835
642.1,180,10.8,2,17.5,.TRUE.,TREE836
642.1,224.5,2.6,4.2,9.3,.TRUE.,TREE837
642.2,232.3,2.5,4.1,9.1,.TRUE.,TREE838
642.2,283.6,5.1,5.1,16.1,.TRUE.,TREE839
642.2,273.6,7,11.5,19.4,.TRUE.,TREE840
642.3,262.4,1.3,2.6,5.2,.TRUE.,TREE841
642.5,103.9,2.6,4.2,9.3,.TRUE.,TREE842
642.7,207.8,2.5,4.8,9.6,.TRUE.,TREE843
642.8,119.1,2.3,3.9,8.5,.TRUE.,TREE844
642.8,245.1,3.4,5.1,11.8,.TRUE.,TREE845
643,120.7,6.2,5.7,13.5,.TRUE.,TREE846
643,219.9,3.9,5.8,13.5,.TRUE.,TREE847
643,229.5,2.3,3.9,8.5,.TRUE.,TREE848
643.1,246.6,4.9,7.1,16.8,.TRUE.,TREE849
643.2,219.8,4.7,6.8,15.9,.TRUE.,TREE850
643.2,297.2,4.7,6.8,15.9,.TRUE.,TREE851
643.3,242.4,1.8,3.2,6.9,.TRUE.,TREE852
643.3,297.3,2.7,4.3,9.8,.TRUE.,TREE853
643.5,176.6,3,4.7,10.6,.TRUE.,TREE854
643.5,255.6,2,3.5,7.7,.TRUE.,TREE855
643.5,215.7,3.1,4.8,11,.TRUE.,TREE856
643.6,176.8,6,8.4,20.1,.TRUE.,TREE857
643.7,130.7,3.4,5.1,11.8,.TRUE.,TREE858
643.7,276.6,1.8,0.1,1.6,.TRUE.,TREE859
643.8,235.9,2.9,8.2,13.9,.TRUE.,TREE860
643.8,293.7,4.8,4.4,19.9,.TRUE.,TREE861
643.9,268.8,1.2,2.5,5.1,.TRUE.,TREE862
643.9,266.5,1.4,2.7,5.6,.TRUE.,TREE863
644,285,5.3,8.7,14.6,.TRUE.,TREE864
644,277.3,1.7,0.2,3.1,.TRUE.,TREE865
644,298.8,1.7,3.1,6.6,.TRUE.,TREE866
644.1,264.2,1.9,3.4,7.3,.TRUE.,TREE867
644.1,277.4,4.7,6.8,15.9,.TRUE.,TREE868
644.1,295.6,2,3.4,7.4,.TRUE.,TREE869
644.2,280.2,4.1,6,14,.TRUE.,TREE870
644.2,273.6,1.2,0.7,2.3,.TRUE.,TREE871
644.3,263.9,1.9,3.4,7.3,.TRUE.,TREE872
644.3,125.9,4.1,6.4,14.9,.TRUE.,TREE873
644.3,283.2,1.9,0.7,4.1,.TRUE.,TREE874
644.4,176.2,1.6,3.1,6.4,.TRUE.,TREE875
644.4,273.2,2.6,4.2,9.3,.TRUE.,TREE876
644.4,284.1,1.2,0.3,2.4,.TRUE.,TREE877
644.4,261.3,3.9,5.8,13.5,.TRUE.,TREE878
644.5,232.5,2.3,3.9,8.5,.TRUE.,TREE879
644.5,168.4,1.8,3.2,6.9,.TRUE.,TREE880
644.6,118.1,2.6,4.2,9.3,.TRUE.,TREE881
644.6,213.4,2.2,3.7,8.1,.TRUE.,TREE882
644.7,209.8,2.9,4.6,10.4,.TRUE.,TREE883
644.8,218.1,3.8,5.7,13.2,.TRUE.,TREE884
644.9,288.3,1,0.5,4.2,.TRUE.,TREE885
644.9,246.9,1.9,2.8,9.5,.TRUE.,TREE886
644.9,166.9,4,6,13.9,.TRUE.,TREE887
644.9,164.8,4.5,6.5,15.4,.TRUE.,TREE888
645,257.9,3,4.7,10.6,.TRUE.,TREE889
645.1,283.9,2.2,0.2,5.8,.TRUE.,TREE890
645.2,167.1,2.5,4.1,9,.TRUE.,TREE891
645.3,124.6,4.6,6.7,15.8,.TRUE.,TREE892
645.3,103.5,1.4,2.7,5.6,.TRUE.,TREE893
645.3,137.9,3.9,5.8,13.5,.TRUE.,TREE894
645.4,135.5,2.9,4.6,10.4,.TRUE.,TREE895
645.5,103.6,1.8,3.2,6.9,.TRUE.,TREE896
645.5,275.2,1.2,0.4,1.5,.TRUE.,TREE897
645.5,131.6,2.8,4.4,9.9,.TRUE.,TREE898
645.5,299.3,5,5.4,16.7,.TRUE.,TREE899
645.8,167.7,4.9,7.1,16.8,.TRUE.,TREE900
645.8,256.4,1.5,2.8,5.9,.TRUE.,TREE901
